1,account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
128,184096565021911,1041047845993441,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041047845993441,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,114,169,72
129,184096565021911,1041085625989663,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041085625989663,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,11,63,24
130,184096565021911,1041098459321713,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041098459321713,9/26/2016,"[1,0,0,0]","[0,1,0,0]",,134,166,33
131,184096565021911,1041100572654835,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041100572654835,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,205,1049,997
132,184096565021911,1.04113E+15,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041131422651750,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,2,26,23
133,184096565021911,1041149182649974,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041149182649974,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,,35,11
134,184096565021911,1041172582647634,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041172582647634,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,7,19,5
135,184096565021911,1041192765978949,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041192765978949,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,,33,13
136,184096565021911,1041201762644716,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041201762644716,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,39,109,31
137,184096565021911,1041207925977433,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041207925977433,9/26/2016,"[1,0,0,0]","[0,1,0,0]",,27,138,166
138,184096565021911,1041224572642435,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041224572642435,9/26/2016,"[1,0,0,0]","[0,1,0,0]",,,24,12
139,184096565021911,1041225769308982,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041225769308982,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,8,22,29
140,184096565021911,1041240549307504,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041240549307504,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,121,508,777
141,184096565021911,1041248449306714,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041248449306714,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,15,94,54
142,184096565021911,1041257462639146,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041257462639146,9/26/2016,"[1,0,0,0]","[0,1,0,0]",,196,1014,86
143,184096565021911,1041281559303403,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041281559303403,9/26/2016,"[0,1,0,0]","[1,0,0,0]",,2,50,34
144,184096565021911,1041316092633283,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041316092633283,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,8,104,29
145,184096565021911,1041389565959269,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041389565959269,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,29,133,36
146,184096565021911,1041403982624494,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041403982624494,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,,23,13
147,184096565021911,1041412349290324,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041412349290324,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,,13,9
148,184096565021911,1041420999289459,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041420999289459,9/26/2016,"[1,0,0,0]","[0,1,0,0]",,19,131,13
149,184096565021911,1041422675955958,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041422675955958,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,,217,79
150,184096565021911,1041428705955355,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041428705955355,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,70,398,120
151,184096565021911,1041453792619513,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041453792619513,9/26/2016,"[1,0,0,0]","[1,0,0,0]",,5,34,17
152,184096565021911,1041471579284401,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041471579284401,9/26/2016,"[1,0,0,0]","[0,1,0,0]",yes,12,67,23
153,184096565021911,1041476135950612,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041476135950612,9/26/2016,"[1,0,0,0]","[0,1,0,0]",yes,38,154,39
154,184096565021911,1041488142616078,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041488142616078,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,10,82,6
155,184096565021911,1041488579282701,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041488579282701,9/26/2016,"[1,0,0,0]","[0,1,0,0]",yes,7,36,13
156,184096565021911,1041489252615967,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041489252615967,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,,2,0
157,184096565021911,1041496015948624,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041496015948624,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,20,39,5
158,184096565021911,1041497742615118,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041497742615118,9/26/2016,"[1,0,0,0]","[0,1,0,0]",yes,66,55,25
159,184096565021911,1.0415E+15,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041504122614480,9/26/2016,"[1,0,0,0]","[0,1,0,0]",yes,7,29,15
160,184096565021911,1041504402614452,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041504402614452,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,7,30,9
161,184096565021911,1041512352613657,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041512352613657,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,4,17,8
162,184096565021911,1041513895946836,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041513895946836,9/26/2016,"[1,0,0,0]","[0,1,0,0]",yes,13,43,28
163,184096565021911,1041523679279191,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041523679279191,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,3,5,12
164,184096565021911,1.04153E+15,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041531655945060,9/26/2016,"[0,1,0,0]","[0,1,0,0]",yes,22,175,67
165,184096565021911,1041533232611569,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041533232611569,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,4,26,28
166,184096565021911,1041535642611328,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041535642611328,9/26/2016,"[0,1,0,0]","[0,1,0,0]",yes,10,97,39
167,184096565021911,1041543859277173,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041543859277173,9/26/2016,"[0,1,0,0]","[1,0,0,0]",yes,228,447,147
168,184096565021911,1041555632609329,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041555632609329,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,6,43,14
169,184096565021911,1041560069275552,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041560069275552,9/26/2016,"[1,0,0,0]","[0,1,0,0]",yes,37,62,40
170,184096565021911,1041562635941962,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041562635941962,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,8,40,16
171,184096565021911,1041564352608457,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041564352608457,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,20,207,50
172,184096565021911,1041569205941305,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041569205941305,9/26/2016,"[0,0,1,0]","[0,1,0,0]",yes,4,24,25
173,184096565021911,1041491152615777,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041491152615777,9/27/2016,"[0,0,1,0]","[0,1,0,0]",,5,35,17
174,184096565021911,1041579029273656,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041579029273656,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,37,110,40
175,184096565021911,1041594925938733,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041594925938733,9/27/2016,"[1,0,0,0]","[1,0,0,0]",yes,,93,68
176,184096565021911,1041757029255856,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041757029255856,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,42,336,93
177,184096565021911,1041765635921662,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041765635921662,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,73,204,98
178,184096565021911,1041829352581957,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041829352581957,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,,42,18
179,184096565021911,1041832262581666,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041832262581666,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,25,184,56
180,184096565021911,1041860072578885,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041860072578885,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,45,366,116
181,184096565021911,1041861279245431,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041861279245431,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,8,137,67
182,184096565021911,1041887699242789,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041887699242789,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,32,97,59
183,184096565021911,1041904609241098,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041904609241098,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,108,673,146
184,184096565021911,1041943452570547,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041943452570547,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,3,66,33
185,184096565021911,1041985262566366,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041985262566366,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,27,540,119
186,184096565021911,1041988969232662,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1041988969232662,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,21,185,69
187,184096565021911,1.04202E+15,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042018955896330,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,19,332,68
188,184096565021911,1042039099227649,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042039099227649,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,15,306,100
189,184096565021911,1042051285893097,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042051285893097,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,1104,1420,230
190,184096565021911,1042083579223201,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042083579223201,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,375,915,395
191,184096565021911,1042112815886944,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042112815886944,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,14,184,107
192,184096565021911,1042165485881677,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042165485881677,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,76,387,59
193,184096565021911,1.04217E+15,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042171789214380,9/27/2016,"[1,0,0,0]","[0,1,0,0]",,10,10,16
194,184096565021911,1.0422E+15,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042203689211190,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,7,76,9
195,184096565021911,1042236372541255,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042236372541255,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,7,29,6
196,184096565021911,1042250705873155,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042250705873155,9/27/2016,"[1,0,0,0]","[0,1,0,0]",,23,422,215
197,184096565021911,1042266479204911,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042266479204911,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,9,39,8
198,184096565021911,1042295002535392,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042295002535392,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,5,68,42
199,184096565021911,1042315892533303,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042315892533303,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,65,461,90
200,184096565021911,1042353372529555,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042353372529555,9/27/2016,"[1,0,0,0]","[0,1,0,0]",yes,13,138,50
201,184096565021911,1.04236E+15,"[0,1,0]","[1,0,0,0,0,0,0,0,0]",https://www.facebook.com/ABCNewsPolitics/posts/1042362422528650,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,1,19,3
202,146422995398181,1446522352054899,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446522352054899,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,130,1032,382
203,146422995398181,1.44662E+15,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446620375378430,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,241,2027,226
204,146422995398181,1446625628711238,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446625628711238,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,991,3087,313
205,146422995398181,1446671962039938,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446671962039938,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,1190,5112,293
206,146422995398181,1446692758704525,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446692758704525,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,1018,4388,122
207,146422995398181,1446693125371155,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446693125371155,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,375,3015,88
208,146422995398181,1446716095368858,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446716095368858,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,557,1597,225
209,146422995398181,1446717032035431,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446717032035431,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,894,3454,325
210,146422995398181,1446984445342023,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1446984445342023,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,132,866,183
211,146422995398181,1447242135316254,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447242135316254,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,1138,5281,318
212,146422995398181,1447249158648885,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447249158648885,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,1145,6552,562
213,146422995398181,1.44727E+15,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447270141980120,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,8466,7584,1343
214,146422995398181,1447381958635605,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447381958635605,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,827,3491,161
215,146422995398181,1447394558634345,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447394558634345,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,426,2475,124
216,146422995398181,1447438628629938,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447438628629938,9/19/2016,"[0,1,0,0]","[0,0,0,1]",,167,862,102
217,146422995398181,1447449521962182,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447449521962182,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,896,2707,305
218,146422995398181,1447486135291854,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447486135291854,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,1400,2728,707
219,146422995398181,1447567931950341,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447567931950341,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,1935,4933,444
220,146422995398181,1.44757E+15,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447573508616450,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,261,931,365
221,146422995398181,1447680388605762,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447680388605762,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,1147,3403,386
222,146422995398181,1447689015271566,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447689015271566,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,248,894,66
223,146422995398181,1.44769E+15,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447692541937880,9/19/2016,"[0,1,0,0]","[0,0,0,1]",,156,661,107
224,146422995398181,1447682791938855,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447682791938855,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,278,1866,68
225,146422995398181,1447875271919607,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447875271919607,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,215,658,144
226,146422995398181,1447947468579054,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447947468579054,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,1082,2380,436
227,146422995398181,1447950298578771,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447950298578771,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,368,922,192
228,146422995398181,1447952351911899,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447952351911899,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,202,576,85
229,146422995398181,1447953895245078,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447953895245078,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,363,1621,316
230,146422995398181,1447962805244187,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447962805244187,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,4135,4589,937
231,146422995398181,1447987088575092,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447987088575092,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,1132,6369,416
232,146422995398181,1447988215241646,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447988215241646,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,658,1929,390
233,146422995398181,1447990211908113,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1447990211908113,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,379,3120,253
234,146422995398181,1448025148571286,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448025148571286,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,3191,8908,585
235,146422995398181,1448154985224969,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448154985224969,9/20/2016,"[0,1,0,0]","[0,0,0,1]",,285,934,153
236,146422995398181,1448516865188781,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448516865188781,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,691,1597,390
237,146422995398181,1448517158522085,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448517158522085,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,76,535,135
238,146422995398181,1448608135179654,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448608135179654,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,237,1943,43
239,146422995398181,1448695945170873,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448695945170873,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,1638,6946,727
240,146422995398181,1448729105167557,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448729105167557,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,80,808,131
241,146422995398181,1448730725167395,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448730725167395,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,1048,2842,426
242,146422995398181,1448881151819019,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448881151819019,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,667,1095,113
243,146422995398181,1448886951818439,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448886951818439,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,91,410,54
244,146422995398181,1.44891E+15,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448909408482860,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,,3012,130
245,146422995398181,1448968271810307,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1448968271810307,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,,1952,162
246,146422995398181,1.449E+15,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1449001875140280,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,2957,4918,357
247,146422995398181,1449004081806726,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1449004081806726,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,9243,8634,881
248,146422995398181,1.44939E+15,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1449388441768290,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,1005,1989,711
249,146422995398181,1449502221756912,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1449502221756912,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,128,795,126
250,146422995398181,1449551611751973,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1449551611751973,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,218,748,154
251,146422995398181,1449600481747086,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1449600481747086,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,671,2264,1030
252,146422995398181,1449601135080354,"[1,0,0]","[0,1,0,0,0,0,0,0,0]",https://www.facebook.com/AddictingInfoOrg/posts/1449601135080354,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,390,1449,273
